,Unnamed: 0,Unnamed: 0.1,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
5083,5083,5083,1054729791801344002,metoo carnatic music silence caste dynamic rule sabhas rajeshwaridotg ,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5084,5084,5084,1054726676905689089,metoo spoke defend become hero say tanushreedutta ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,5085,5085,1054726636355182595,men scared tanushree dutta metoo movement ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,5086,5086,1054726057666859008,workplace guide sexual harassment workplace metoo era vaw ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5087,5087,5087,1054725965094375425,metoo fwice issue show cause notice alok nath sajid khan ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5088,5088,5088,1054724869961723904,tatas still saying tata alleged serial sexual offender suhelseth mahindra adanigroup taken firm zero tolerance stand friendship patriarch ratantata come seth rescueboycottsexualpredators metoo metoocontroversy ,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5089,5089,5089,1054724516415488001,exclusive dhruva sarja reacts tv9 chethan amp sruthi hariharan metoo allegation video link ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5090,5090,5090,1054724412795117573,metoo makeup artist fired ajay devgn film metoo allegation ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,5091,5091,1054722567439736833,metoo sushant costar sanjana sanghi finally open conjecture ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,5092,5092,1054722019718295557,metoo puppy itsme bitch wheniwritemymind ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5093,5093,5093,1054721045427576832,sad learn tatas still standing alleged serial sexual offender suhelseth close tie ratantata probable reason soft approach boycottsexualpredators metoocontroversy metoomovement metoo suhelseth ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094,5094,5094,1054719628281180161,metoo hope guy like speak rahul raj say ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,5095,5095,1054719171232071681,misuse metoo lt misuse woman misuse power hurt amp abuse woman ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5096,5096,5096,1054718872144748546,tanushreedutta many bollywood considering metoo movement controversy ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5097,5097,5097,1054718404966445057,come metoo metooindia ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,5098,5098,1054718177920331776,come metoo metooindia ,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5099,5099,5099,1054717809811513344,metoo woody allen stop writing despite hollywood condemnation ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,5100,5100,1054716629593010176,metoo aloknath simplysajidk receives showcause notice fwice ,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5101,5101,5101,1054716621095231488,agirlofherwords supporting lady awryaditi called metoo kaneezsurka ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102,5102,5102,1054716576988041216,tatas reluctant take firm stand alleged serial sexual offender suhelseth mahindragroup adanigroup jsw shown zero tolerance suhelseth boycottsexualpredators metoo metoocontroversy supremecourt ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,5103,5103,1054716407038922754,sharman joshi say metoo controversy metooindia metoocontroversy metooinindia kaashiinsearchofganga thesharmanjoshi aishwaryadevan3 insiteindia kaashithefilm ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5104,5104,5104,1054716019275493376,tamilcinema difficult situation medium get awareness thiyagarajan sir metoo movement full video ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5105,5105,5105,1054715515380342790,meet woman twitter powering india metoo campaign read ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5106,5106,5106,1054714344502550528,bignews sandalwood director ravisrivatsa clarify actress sanjjanaagalrani metoo allegation holding press conference tomorrow member director association part press conference bengaluru ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5107,5107,5107,1054712882892427264,director ravi srivatsa clarify sanjjanaa metoo allegation hold press meet tomorrow video link ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5108,5108,5108,1054712785500692480,imramra sidchaps iratrivedi thequint chetanbhagat anidigital ptinews metoo accept ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5109,5109,5109,1054712754744053761,men amp woman let create safe workplace future learn art consent take first step sharing post take pledge would adopt culture consent nomeansno consent metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5110,5110,5110,1054711973659713536,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,5111,5111,1054711536730628097,metoo movement india emerged powerful whistleblower hitting various industry across nation article attempt address wide misconception metoo movement need metoo movement successful ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,5112,5112,1054711536655237120,ption no2 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,5113,5113,1054711153153204224,collateral damage necessary kalki india metoo movement ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5114,5114,5114,1054709880995475457,action speak louder word witness movement make change metoo nomeansno ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5115,5115,5115,1054709444653674496,informative piece adv jose abraham importance icc workplace light metoo campaign recent allegation sexual harassment within church sexual harassment workplace institution careful ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,5116,5116,1054708949373648897,berrysays metoo follow writing ,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5117,5117,5117,1054708226476797952,era movement like metoo hr professional learn art listening unsaid work place writes sbanchariya expert academician highlight changing responsibility read ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5118,5118,5118,1054707746652663808,gender biased law enough another weapon metoo fakecases punish false complainant stop accusing innocent men men default criminal mynf helpmemynation ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,5119,5119,1054707442242641920, ggiittiikkaa see hippocrecy lady awryaditi named metoo kaneezsurka agirlofherwords lady started movement promoting molestor ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5120,5120,5120,1054706664429903877,respect woman respect everyone world full metoo someone goto ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5121,5121,5121,1054706297269116929,protest exfo religious profiling terminating illigally muslim employee offering namaz office hydmuslims mtlpmorin justintrudeau hmoindia thewirein ndtv thehindu ptinews ani mumbaimanthan18 metoo exfoleaveindia ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122,5122,5122,1054705397477462021,abhinavkindian asyounotwish need comment alleged survivor used said first impression always last impression metoo reduced extortion business online feminist unfortunately educated ppl falling mob mentality madhukishwar ,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5123,5123,5123,1054705260353150976,celebrity getting caught metoo movement ,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5124,5124,5124,1054704838263652353,woman misuse concept feminism metoo meetoo feminism womenempowerment equalityforall genderequality arvindkejriwal sonakshisinha ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,5125,5125,1054704254751887360, ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,5126,5126,1054703024965324801,yes support metoo must say tweet also speaks truth meetoo ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5127,5127,5127,1054700055423152128,metoo great start end sexual violence survivorauthor sohaila abdulali ,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5128,5128,5128,1054699031761285120,confused defamation amp freedom medium metoo ,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5129,5129,5129,1054698171589308416,name shocked ar rahman metoo ,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5130,5130,5130,1054697045049729024,share metoo metooindia ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,5131,5131,1054696412687093760,quiet metoo movement provides right impetus organisation act ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,5132,5132,1054694603545182208,ption no2 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,5133,5133,1054694281443663872,tanushree dutta aaj tak mumbaimanthan18 speak face metoo movement india read ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5134,5134,5134,1054693429412802566,metoo movement chetan bhagat accused sexual misconduct ira trivedi ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5135,5135,5135,1054691985125105666,nation news report makeup artist fired ajay devgn film metoo allegation nation news ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,5136,5136,1054691389697536002,metoo moment omar sharif ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,5137,5137,1054691283548147715,r rahman break silence metoo movement ,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5138,5138,5138,1054690265766772736,nepal film producer association make official statement metoo film maker subina shrestha accuses former minister harassing ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5139,5139,5139,1054689368940539905,metoo high time speak issue ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5140,5140,5140,1054688807646306306,care going give u work anymore reallyswara come vehemently support survivor sexual harassment metoo watch full conversation ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5141,5141,5141,1054688691392675841,metoo company ensure employee safe nhrd monthly meet 25th oct pm onwards chancery pavilion residency road nhrdblrmonthlymeet notme learning hr networking p error previous poster deleted one ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5142,5142,5142,1054688523163291649,metoo tanushreedutta hit back rakhisawant drug charge slap r cr defamation suit ,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5143,5143,5143,1054688391806283776,woman played pivotal role metoo movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5144,5144,5144,1054686706702594048,many woman including arrahman sister accusing national award winning film lyricist vairamuthu sexual advance amp threat ikamalhaasan rajinikanth vishalkofficial mkstalin quiet kollywood hand ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5145,5145,5145,1054686360173342720,would love honest opinion guy metoomovement metoocontroversy metooindia metoo snapezzy ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5146,5146,5146,1054684565179170816,panic attack uncertain paycheck behind india metoo campaign ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5147,5147,5147,1054683198922334208,ption no2 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5148,5148,5148,1054682456958201856,udit raj bjp mp question metoo movement call practical metoo movement ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5149,5149,5149,1054680762027405312,actress harshika poonacha extends support arjun sarja metoo allegation video link ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5150,5150,5150,1054679718706995200,ar rahman metoo name shocked ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5151,5151,5151,1054676904295329792,name shocked ar rahman metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,5152,5152,1054676643988430848,bignews actress harshikapoonacha extends support arjunsarja metoo allegation say actress taking advantage movement also said actress insulting film industry given everything ,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5153,5153,5153,1054675945498521600,tanushree dutta talk detail small statement went viral gave fillip metoo movement india mumbaimanthan18 watch video ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,5154,5154,1054675839592226816,metoo movement kalki koechlin say collateral damage necessary ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5155,5155,5155,1054675567985942529,leave u live u metoo follo4folloback follobackforfolloback follome ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5156,5156,5156,1054675496145838080, collateral damage necessary kalki metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5157,5157,5157,1054675071325728768,metoo great start end sexual violence survivorauthor sohaila abdulali ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5158,5158,5158,1054674330745942017,arrahman take metoo movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,5159,5159,1054674257857282048,angel sex toy metooindia metoo speakupgirls plzspeakup baitalig bibliosmiacds loveyoumahi7 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160,5160,5160,1054673877396307968,whatsapp forward get v whatsapp forward need metoo metooindia ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5161,5161,5161,1054673138980540417,actor chetan lash arjun sarja friend prashanth sambargi complaint video link ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5162,5162,5162,1054673067958448129,publicity stunt name metoo activist actress say harshika say nobody would force stick truth actressharshika agrees nobody disrespect woman cinimirror kannada cinema news online karnataka ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5163,5163,5163,1054671789933150208, issued public interest metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5164,5164,5164,1054671560529899520,year metoo ,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,5165,5165,1054671158371594240,metoo twitter gatekeeper power people campaign india ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5166,5166,5166,1054671104768303105,marriage metoo parineetichopra get candid ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5167,5167,5167,1054671040306008064,metoo fiasco tanushree slap defamation suit rakhi sawant reason ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5168,5168,5168,1054670361910898688,bt metoo movt effect popular playback singer arpita chakraborty accuses lyricist abhendra kumar sexual misconduct said abhendra kumar last aug sent facebook message amp spoke private part amp conversation got worse bold arpita take care gb ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5169,5169,5169,1054669477449617409,metoo rakhi sawant responds tanushree defamation case watch video ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5170,5170,5170,1054669074574139393,need end sexualharrasement metoo metoomovement harassed realwomentalk womentalk metoo metooindia baitalig bibliosmiacds compuspanjali chhutiis n ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5171,5171,5171,1054667374127771648,tanushree dutta file r crore defamation case rakhi sawant drug comment ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5172,5172,5172,1054666769095450625,hey live twitter 23rd october pm ask ur question askswatimaliwal metoo issue related woman safety empowerment ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5173,5173,5173,1054666762900377600,twitter q amp metoo dcw chairperson swatijaihind live tuesday 23rd october pm tweet question askswatimaliwal ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5174,5174,5174,1054666674388066304,ption no2 ,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5175,5175,5175,1054666476852994048,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5176,5176,5176,1054666287220056064,metoo great start end sexual violence survivorauthor sohaila abdulali ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,5177,5177,1054665311213867008,malaika arora metoo movement woman taken granted metoo movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5178,5178,5178,1054665010276839424,metoo effect ,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5179,5179,5179,1054664654872592384,kaalateetham potential metoo naari year enjoying अबल naari congi perpetrator shamelessly meethu meethu ,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5180,5180,5180,1054664358381436929,harshika poonacha criticises say publicity ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,5181,5181,1054663295464951808,judiciary metoo moment ,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5182,5182,5182,1054663237193490433,judiciary metoo moment ,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5183,5183,5183,1054661855455666176,contact free advertisement mumbai breakingnews news hindinews bollywood metoo cricket dhoni gambhir ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,5184,5184,1054661072341426176,india metoo campaign different u ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5185,5185,5185,1054660702110068737,ar rahman support metoo powerful message ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,5186,5186,1054660668467499008,one businessman amp one chartered accountant use education sin metoo shame womenpower metooindia dowry timesnews metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5187,5187,5187,1054660594664529920,metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,5188,5188,1054660357401333760,least woman written warned subratabhowmick metoo indiametoo sharing kavya permission ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5189,5189,5189,1054660242003218432,thing shown society metoo metooindia indianwomensafety realitycheckmetooindia ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5190,5190,5190,1054659788301365248,shatrughan sinha funny statement metoo shatrughansinha metoo funnyreaction shatrughansinhametoo watch video ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,5191,5191,1054659071637405696,metoo movement continues set alarm bell ringing among advertising folk around country ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,5192,5192,1054658877524971520, social medium offer great freedom victim speak metoo ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,5193,5193,1054658661795061761,outpouring metoo story congress grapple kavanaugh confirmation fallout ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5194,5194,5194,1054657971144126464,arrahman open metoo movement ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,5195,5195,1054657737865359360,rakhisawant demand r crore tanushreedutta calling lower class girl metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5196,5196,5196,1054656969179623425,actressharshika take metoo movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,5197,5197,1054656241845391360,askswatimaliwal metoo sure u nt respond still want ask girl name soni molested aap volunteer arvindkejriwal asked compromise action taken dcw case kapilmishraind mssirsa tajinderbagga ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,5198,5198,1054655488661643264,india metoo different u ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,5199,5199,1054654523778580480,collateral damage necessary kalki metoo india movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,5200,5200,1054654234472239104,lokpria yes definitely crime registered metoo metooindia க ழந த க ட த தஜ யக க ம ர really doubt tn governor listen sex scandal issue land tamilnadu shame ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5201,5201,5201,1054654208052318208,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5202,5202,5202,1054654157288747008,india metoo different u ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,5203,5203,1054654018457194496,director susiganesan file defamation case leenamanimegali metoo timesup chinmayi defamation kanthaswamy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,5204,5204,1054653081487659008,friend looking hot thank friend mujh pe metoo mat kar dena callin u hot metooindia ironicallymisused time woman diluting stop misusin platform one sided false story metoobollywood karimmorani falselyaccused ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,5205,5205,1054652971118682112,true mominamustehsan ahadrazamir metoo kokokorina cokestudio11 ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5206,5206,5206,1054651360107552768,metoo twitter gatekeeper power people campaign india life frontlines india metoo different movement swept u america focused workplace harassment india campaign taken diffuse character posted ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,5207,5207,1054651345716690945,either bollywood industry every woman right safe place work misconduct indecent behavior towards woman immediately brought notice concerned authority proud woman came forward seek justice metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5208,5208,5208,1054651137834418176,metoo twitter gatekeeper power people campaign india read ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,5209,5209,1054650910012514304,would advice girl slap office colleague harrased instead every office committee act complains tanushreedutta mumbaimanthan18 sardesairajdeep metoo metooindia met sahiljoshii thakurshivangi supriyapd kamleshsutar ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,5210,5210,1054650856736350210, actress lekhawashington telugu movie vedam directed dirkrish ing alluarjun heromanoj1 allegation tamil hero simbu washingtonlekha metoo metooindia arjunsarja sruthihariharan tanushreedutta rakhisawant ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,5211,5211,1054650656122900480,name shocked ar rahman metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,5212,5212,1054650553198796800, intellect judgement metoo iszzak ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5213,5213,5213,1054650211048411137,ption no2 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5214,5214,5214,1054648728517251072,india metoo moment ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5215,5215,5215,1054647802838573057,radhika apte metoo genuinely love movement finally come ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5216,5216,5216,1054645617769644037,ption no2 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5217,5217,5217,1054645379617173504,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5218,5218,5218,1054645133528850432,lucky escaped metoo charge slapped metoo metooindia ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,5219,5219,1054644881837056001,india metoo different u ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5220,5220,5220,1054644234706333696,another metoo another day ,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5221,5221,5221,1054644209565585408,panic attack uncertain paycheck behind india metoo campaign ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,5222,5222,1054643484492218368,metoo karnataka film chamber commerce hold reconciliation meeting sruthi hariharan arjun sarja ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,5223,5223,1054641142015385600,metoo mogul subhashkapoor dropped akshaykumar starrer jollyllb series ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5224,5224,5224,1054640638032011264,metoo would love see industry become cleaner respectful woman say arrahman ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5225,5225,5225,1054640518720716800,bizarre changing metoo movement classempowered womenvs massvulnerablewomen fight come dignity woman equally vulnerable irrespective class caste etc amp protected n supported tavleensingh ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5226,5226,5226,1054639989076647937,india metoo campaign different u ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5227,5227,5227,1054639033668653056,metoo controversy created racial hysteriaradha ravi radharavi racialhysteria read ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5228,5228,5228,1054638331865100289,vikasbahl lawyer fighting pride truth vikas metoo hrithikroshan super30 hrithikvstiger shadesofsaaho ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,5229,5229,1054638271484084224,metoo fallout actor want declaration actress violent scene ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,5230,5230,1054637383843504129,last u respect law let file case come metooinindia side whoever culprit get strong punishment regardless men woman politician celebrity anyone metoo metoocontroversy metooindia metooliars ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5231,5231,5231,1054636444537573376,tip day metoo ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,5232,5232,1054636046007169024,arjunsarja responds sexual harrasment allegation stated shruthihariharan see detail ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5233,5233,5233,1054636010523377664,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,5234,5234,1054635953220915201,mogul subhash kapoor removed jolly llb franchise well ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5235,5235,5235,1054635392907898880,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5236,5236,5236,1054635379087892482,metoo movement thats suddenly caught rage celebrity people power wonder condition regular people facing harassment workplace personal life ,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
